2022-06-27T17:51:33.239Z,11.50016785
2022-06-27T17:51:33.249Z,11.50016785
2022-06-27T17:51:33.259Z,11.5045929
2022-06-27T17:51:33.269Z,11.5045929
2022-06-27T17:51:33.279Z,11.51123047
2022-06-27T17:51:33.289Z,11.51123047
2022-06-27T17:51:33.299Z,11.50901794
2022-06-27T17:51:33.309Z,11.50901794
2022-06-27T17:51:33.319Z,11.50901794
2022-06-27T17:51:33.329Z,11.50901794
2022-06-27T17:51:33.339Z,11.51609898
2022-06-27T17:51:33.349Z,11.51609898
2022-06-27T17:51:33.359Z,11.52140903
2022-06-27T17:51:33.369Z,11.52140903
2022-06-27T17:51:33.379Z,11.52140903
2022-06-27T17:51:33.389Z,11.52140903
2022-06-27T17:51:33.399Z,11.52052402
2022-06-27T17:51:33.409Z,11.52052402
2022-06-27T17:51:33.419Z,11.52804661
2022-06-27T17:51:33.429Z,11.52804661
2022-06-27T17:51:33.439Z,11.52627659
2022-06-27T17:51:33.449Z,11.52627659
2022-06-27T17:51:33.459Z,11.52627659
2022-06-27T17:51:33.469Z,11.52627659
2022-06-27T17:51:33.479Z,11.53070164
2022-06-27T17:51:33.489Z,11.53070164
2022-06-27T17:51:33.499Z,11.5360117
2022-06-27T17:51:33.509Z,11.5360117
2022-06-27T17:51:33.519Z,11.53822422
2022-06-27T17:51:33.529Z,11.53822422
2022-06-27T17:51:33.539Z,11.53822422
2022-06-27T17:51:33.549Z,11.53822422
2022-06-27T17:51:33.559Z,11.53822422
2022-06-27T17:51:33.569Z,11.53822422
2022-06-27T17:51:33.579Z,11.53910923
2022-06-27T17:51:33.589Z,11.53910923
2022-06-27T17:51:33.599Z,11.53910923
2022-06-27T17:51:33.609Z,11.53910923
2022-06-27T17:51:33.619Z,11.54397678
2022-06-27T17:51:33.629Z,11.54397678
2022-06-27T17:51:33.639Z,11.54618931
2022-06-27T17:51:33.649Z,11.54618931
2022-06-27T17:51:33.659Z,11.54796028
2022-06-27T17:51:33.669Z,11.54796028
2022-06-27T17:51:33.679Z,11.54796028
2022-06-27T17:51:33.689Z,11.54796028
2022-06-27T17:51:33.699Z,11.55105782
2022-06-27T17:51:33.709Z,11.55105782
2022-06-27T17:51:33.719Z,11.55238533
2022-06-27T17:51:33.729Z,11.55238533
2022-06-27T17:51:33.739Z,11.55238533
2022-06-27T17:51:33.749Z,11.55238533
2022-06-27T17:51:33.759Z,11.55769539
2022-06-27T17:51:33.769Z,11.55769539
2022-06-27T17:51:33.779Z,11.55636787
2022-06-27T17:51:33.789Z,11.55636787
2022-06-27T17:51:33.799Z,11.56035042
2022-06-27T17:51:33.809Z,11.56035042
2022-06-27T17:51:33.819Z,11.56035042
2022-06-27T17:51:33.829Z,11.56035042
2022-06-27T17:51:33.839Z,11.56167793
2022-06-27T17:51:33.849Z,11.56167793
2022-06-27T17:51:33.859Z,11.56389046
2022-06-27T17:51:33.869Z,11.56389046
2022-06-27T17:51:33.879Z,11.56654549
2022-06-27T17:51:33.889Z,11.56654549
2022-06-27T17:51:33.899Z,11.56654549
2022-06-27T17:51:33.909Z,11.56654549
2022-06-27T17:51:33.919Z,11.57451057
2022-06-27T17:51:33.929Z,11.57451057
2022-06-27T17:51:33.939Z,11.57141304
2022-06-27T17:51:33.949Z,11.57141304
2022-06-27T17:51:33.959Z,11.57141304
2022-06-27T17:51:33.969Z,11.57141304
2022-06-27T17:51:33.979Z,11.57805061
2022-06-27T17:51:33.989Z,11.57805061
2022-06-27T17:51:33.999Z,11.57982159
2022-06-27T17:51:34.9Z,11.57982159
2022-06-27T17:51:34.19Z,11.57982159
2022-06-27T17:51:34.29Z,11.57982159
2022-06-27T17:51:34.39Z,11.57982159
2022-06-27T17:51:34.49Z,11.57982159
